name,url,country,population_millions
Nazra Naseem,https://en.wikipedia.org/wiki/Nazra_Naseem,Maldives,0.6
Abdulla Shahid,https://en.wikipedia.org/wiki/Abdulla_Shahid,Maldives,0.6
Shidhatha Shareef,https://en.wikipedia.org/wiki/Shidhatha_Shareef,Maldives,0.6
Shifa Mohamed,https://en.wikipedia.org/wiki/Shifa_Mohamed,Maldives,0.6
Aishath Shiham,https://en.wikipedia.org/wiki/Aishath_Shiham,Maldives,0.6
Jameel Usman,https://en.wikipedia.org/wiki/Jameel_Usman,Maldives,0.6
Mohammed Waheed Deen,https://en.wikipedia.org/wiki/Mohammed_Waheed_Deen,Maldives,0.6
Umar Zahir (politician),https://en.wikipedia.org/wiki/Umar_Zahir_(politician),Maldives,0.6
Muad Mohamed Zaki,https://en.wikipedia.org/wiki/Muad_Mohamed_Zaki,Maldives,0.6
Moosa Zameer,https://en.wikipedia.org/wiki/Moosa_Zameer,Maldives,0.6
Zahiya Zareer,https://en.wikipedia.org/wiki/Zahiya_Zareer,Maldives,0.6
Aishath Nahula,https://en.wikipedia.org/wiki/Aishath_Nahula,Maldives,0.6
Alwata Ichata Sahi,https://en.wikipedia.org/wiki/Alwata_Ichata_Sahi,Mali,23.3
Amadou Thiam,https://en.wikipedia.org/wiki/Amadou_Thiam,Mali,23.3
Sangaré Niamoto Ba,https://en.wikipedia.org/wiki/Sangaré_Niamoto_Ba,Mali,23.3
Boubacar Alpha Bah,https://en.wikipedia.org/wiki/Boubacar_Alpha_Bah,Mali,23.3
Siby Ginette Bellegarde,https://en.wikipedia.org/wiki/Siby_Ginette_Bellegarde,Mali,23.3
Cheick Bougadary Traoré,https://en.wikipedia.org/wiki/Cheick_Bougadary_Traoré,Mali,23.3
Dramane Dembélé,https://en.wikipedia.org/wiki/Dramane_Dembélé,Mali,23.3
Hamadoun Dicko,https://en.wikipedia.org/wiki/Hamadoun_Dicko,Mali,23.3
Mamadou Djigué,https://en.wikipedia.org/wiki/Mamadou_Djigué,Mali,23.3
Amadou Doucoure,https://en.wikipedia.org/wiki/Amadou_Doucoure,Mali,23.3
Ly Taher Dravé,https://en.wikipedia.org/wiki/Ly_Taher_Dravé,Mali,23.3
Mahamane Haidara,https://en.wikipedia.org/wiki/Mahamane_Haidara,Mali,23.3
Jamille Bittar,https://en.wikipedia.org/wiki/Jamille_Bittar,Mali,23.3
Modibo Keïta,https://en.wikipedia.org/wiki/Modibo_Keïta,Mali,23.3
Mamadou Konaté,https://en.wikipedia.org/wiki/Mamadou_Konaté,Mali,23.3
Balla Koné,https://en.wikipedia.org/wiki/Balla_Koné,Mali,23.3
Garan Fabou Kouyate,https://en.wikipedia.org/wiki/Garan_Fabou_Kouyate,Mali,23.3
Mamadou M'Bodje,https://en.wikipedia.org/wiki/Mamadou_M'Bodje,Mali,23.3
Mohamed Ag Intalla,https://en.wikipedia.org/wiki/Mohamed_Ag_Intalla,Mali,23.3
Zeïni Moulaye,https://en.wikipedia.org/wiki/Zeïni_Moulaye,Mali,23.3
N'Diaye Ramatoulaye Diallo,https://en.wikipedia.org/wiki/N'Diaye_Ramatoulaye_Diallo,Mali,23.3
Yeah Samake,https://en.wikipedia.org/wiki/Yeah_Samake,Mali,23.3
Foutanga Babani Sissoko,https://en.wikipedia.org/wiki/Foutanga_Babani_Sissoko,Mali,23.3
Ousmane Sy,https://en.wikipedia.org/wiki/Ousmane_Sy,Mali,23.3
Tiéman Coulibaly,https://en.wikipedia.org/wiki/Tiéman_Coulibaly,Mali,23.3
Amadou Toumani Touré,https://en.wikipedia.org/wiki/Amadou_Toumani_Touré,Mali,23.3
Demba Traoré (politician),https://en.wikipedia.org/wiki/Demba_Traoré_(politician),Mali,23.3
Salimata Traoré,https://en.wikipedia.org/wiki/Salimata_Traoré,Mali,23.3
Ismaël Wagué,https://en.wikipedia.org/wiki/Ismaël_Wagué,Mali,23.3
Daniel Attard,https://en.wikipedia.org/wiki/Daniel_Attard,Malta,0.6
Atlan Anien,https://en.wikipedia.org/wiki/Atlan_Anien,Marshall Islands,0.1
Ataji Balos,https://en.wikipedia.org/wiki/Ataji_Balos,Marshall Islands,0.1
Tony deBrum,https://en.wikipedia.org/wiki/Tony_deBrum,Marshall Islands,0.1
Thomas Heine,https://en.wikipedia.org/wiki/Thomas_Heine,Marshall Islands,0.1
Wilbur Heine,https://en.wikipedia.org/wiki/Wilbur_Heine,Marshall Islands,0.1
Alvin Jacklick,https://en.wikipedia.org/wiki/Alvin_Jacklick,Marshall Islands,0.1
Michael Konelios,https://en.wikipedia.org/wiki/Michael_Konelios,Marshall Islands,0.1
Tadashi Lometo,https://en.wikipedia.org/wiki/Tadashi_Lometo,Marshall Islands,0.1
Dennis Momotaro,https://en.wikipedia.org/wiki/Dennis_Momotaro,Marshall Islands,0.1
Rien Morris,https://en.wikipedia.org/wiki/Rien_Morris,Marshall Islands,0.1
David Paul (politician),https://en.wikipedia.org/wiki/David_Paul_(politician),Marshall Islands,0.1
Witten Philippo,https://en.wikipedia.org/wiki/Witten_Philippo,Marshall Islands,0.1
Hiroshi V. Yamamura,https://en.wikipedia.org/wiki/Hiroshi_V._Yamamura,Marshall Islands,0.1
Kane Hamidou Baba,https://en.wikipedia.org/wiki/Kane_Hamidou_Baba,Mauritania,4.9
Horma Ould Babana,https://en.wikipedia.org/wiki/Horma_Ould_Babana,Mauritania,4.9
Selama Mint Cheikhne Ould Lemrabott,https://en.wikipedia.org/wiki/Selama_Mint_Cheikhne_Ould_Lemrabott,Mauritania,4.9
Mohamed Lemine Ch'bih Ould Cheikh Melainine,https://en.wikipedia.org/wiki/Mohamed_Lemine_Ch'bih_Ould_Cheikh_Melainine,Mauritania,4.9
Vatimetou Mint Khatry,https://en.wikipedia.org/wiki/Vatimetou_Mint_Khatry,Mauritania,4.9
Messaoud Ould Boulkheir,https://en.wikipedia.org/wiki/Messaoud_Ould_Boulkheir,Mauritania,4.9
Patrick Assirvaden,https://en.wikipedia.org/wiki/Patrick_Assirvaden,Mauritania,4.9
Anil Bachoo,https://en.wikipedia.org/wiki/Anil_Bachoo,Mauritania,4.9
Antoine Bestel,https://en.wikipedia.org/wiki/Antoine_Bestel,Mauritania,4.9
Rishon Bhadain,https://en.wikipedia.org/wiki/Rishon_Bhadain,Mauritania,4.9
Cassam Ajum Piperdy,https://en.wikipedia.org/wiki/Cassam_Ajum_Piperdy,Mauritania,4.9
Eddy J. Changkye,https://en.wikipedia.org/wiki/Eddy_J._Changkye,Mauritania,4.9
